Target_Date,Stock,news_count,avg_sentiment,avg_fused_score,avg_bert_score,avg_lexicon_score,positive_count,negative_count,neutral_count,positive_ratio,negative_ratio,sentiment_momentum
2024-01-02,AOT,3,-0.3333,-0.0936,0.0092,-0.3333,1,2,0,0.333,0.667,-0.1111
2024-01-02,DELTA,1,1.0,0.3133,0.019,1.0,1,0,0,1.0,0.0,0.3333
2024-01-02,PTT,1,1.0,0.3133,0.019,1.0,1,0,0,1.0,0.0,0.3333
2024-01-02,SCB,1,0.0,0.0348,0.0272,0.0526,0,0,1,0.0,0.0,-0.3333
2024-01-03,PTT,1,0.0,0.0075,0.0107,0.0,0,0,1,0.0,0.0,0.3333
2024-01-03,SCB,2,0.5,0.1756,0.0128,0.5556,1,0,1,0.5,0.0,0.1667
2024-01-04,PTT,1,0.0,-0.0053,-0.0076,0.0,0,0,1,0.0,0.0,0.3333
2024-01-05,PTT,2,0.0,-0.0176,-0.0558,0.0714,0,0,2,0.0,0.0,0.0
2024-01-06,SCB,1,1.0,0.2819,-0.0258,1.0,1,0,0,1.0,0.0,0.5
2024-01-07,ADVANC,1,0.0,0.0692,0.0513,0.1111,0,0,1,0.0,0.0,0.0
2024-01-09,ADVANC,1,-1.0,-0.3174,-0.0249,-1.0,0,1,0,0.0,1.0,-0.3333
2024-01-09,AOT,1,-1.0,-0.3008,-0.0011,-1.0,0,1,0,0.0,1.0,-0.4444
2024-01-09,DELTA,1,-1.0,-0.3174,-0.0249,-1.0,0,1,0,0.0,1.0,0.0
2024-01-09,PTT,1,-1.0,-0.3174,-0.0249,-1.0,0,1,0,0.0,1.0,-0.3333
2024-01-11,PTT,1,0.0,-0.0195,-0.0278,0.0,0,0,1,0.0,0.0,-0.3333
2024-01-11,SCB,1,0.0,0.0002,0.0003,0.0,0,0,1,0.0,0.0,0.5
2024-01-12,PTT,1,-1.0,-0.1544,-0.1208,-0.2329,0,1,0,0.0,1.0,-0.6667
2024-01-12,SCB,2,-0.5,-0.1017,-0.0025,-0.3334,0,1,1,0.0,0.5,0.1667
2024-01-14,PTT,1,0.0,0.0047,0.0067,0.0,0,0,1,0.0,0.0,-0.3333
2024-01-15,PTT,2,0.0,-0.0687,-0.0982,0.0,1,1,0,0.5,0.5,-0.3333
2024-01-16,PTT,1,0.0,-0.0242,-0.0346,0.0,0,0,1,0.0,0.0,0.0
2024-01-16,SCB,2,0.0,-0.0328,-0.0468,0.0,1,1,0,0.5,0.5,-0.1667
2024-01-18,SCB,3,-0.3333,-0.098,-0.0152,-0.2913,0,1,2,0.0,0.333,-0.2778
2024-01-19,DELTA,1,1.0,0.1537,0.0053,0.5,1,0,0,1.0,0.0,0.3333
2024-01-19,PTT,1,0.0,-0.0223,-0.0318,0.0,0,0,1,0.0,0.0,0.0
2024-01-20,DELTA,1,0.0,0.0002,0.0003,0.0,0,0,1,0.0,0.0,0.0
2024-01-21,DELTA,1,0.0,-0.0167,0.0238,-0.1111,0,0,1,0.0,0.0,0.3333
2024-01-22,AOT,1,-1.0,-0.3843,-0.1205,-1.0,0,1,0,0.0,1.0,-0.7778
2024-01-22,PTT,1,0.0,0.1194,-0.0059,0.4118,0,0,1,0.0,0.0,0.0
2024-01-22,SCB,2,1.0,0.3012,0.0018,1.0,2,0,0,1.0,0.0,0.2222
2024-01-23,SCB,1,0.0,0.001,0.0015,0.0,0,0,1,0.0,0.0,0.2222
2024-01-25,SCB,1,0.0,0.0072,0.0103,0.0,0,0,1,0.0,0.0,0.3333
2024-01-26,AOT,1,-1.0,-0.3905,-0.1293,-1.0,0,1,0,0.0,1.0,-1.0
2024-01-26,DELTA,1,-1.0,-0.3412,-0.0588,-1.0,0,1,0,0.0,1.0,-0.3333
2024-01-29,AOT,1,1.0,0.1511,-0.0149,0.5385,1,0,0,1.0,0.0,-0.3333
2024-01-29,PTT,1,0.0,0.0039,0.0056,0.0,0,0,1,0.0,0.0,0.0
2024-01-30,PTT,1,-1.0,-0.3034,-0.0049,-1.0,0,1,0,0.0,1.0,-0.3333
2024-01-31,AOT,1,1.0,0.3045,0.0064,1.0,1,0,0,1.0,0.0,0.3333
2024-01-31,DELTA,1,-1.0,-0.4096,-0.1566,-1.0,0,1,0,0.0,1.0,-0.6667
2024-01-31,PTT,1,0.0,-0.0055,-0.0079,0.0,0,0,1,0.0,0.0,-0.3333
2024-01-31,SCB,2,-0.5,-0.2158,0.0131,-0.75,0,1,1,0.0,0.5,-0.1667
2024-02-01,ADVANC,1,-1.0,-0.3134,-0.0191,-1.0,0,1,0,0.0,1.0,-0.6667
2024-02-01,AOT,3,0.0,0.0411,-0.0049,0.1481,1,1,1,0.333,0.333,0.6667
2024-02-01,PTT,2,1.0,0.2997,-0.0005,1.0,2,0,0,1.0,0.0,0.0
2024-02-01,SCB,2,0.5,0.1626,0.018,0.5,1,0,1,0.5,0.0,0.0
2024-02-04,SCB,1,1.0,0.2866,-0.0192,1.0,1,0,0,1.0,0.0,0.3333
2024-02-06,DELTA,1,0.0,0.0027,0.0038,0.0,0,0,1,0.0,0.0,-0.6667
2024-02-07,ADVANC,2,1.0,0.309,0.0128,1.0,2,0,0,1.0,0.0,-0.3333
2024-02-08,SCB,1,-1.0,-0.2025,-0.2893,0.0,0,1,0,0.0,1.0,0.1667
2024-02-10,AOT,1,0.0,-0.0571,0.0041,-0.2,0,0,1,0.0,0.0,0.3333
2024-02-12,AOT,2,1.0,0.3014,0.002,1.0,2,0,0,1.0,0.0,0.3333
2024-02-13,AOT,1,0.0,0.1177,0.1681,0.0,0,0,1,0.0,0.0,0.3333
2024-02-14,PTT,1,1.0,0.3258,0.0369,1.0,1,0,0,1.0,0.0,0.6667
2024-02-14,SCB,1,0.0,0.0183,0.0261,0.0,0,0,1,0.0,0.0,0.0
2024-02-15,ADVANC,2,1.0,0.3138,0.0198,1.0,2,0,0,1.0,0.0,0.3333
2024-02-15,DELTA,1,-1.0,-0.2401,-0.2818,-0.1429,0,1,0,0.0,1.0,-0.6667
2024-02-15,PTT,1,0.0,0.0207,0.0296,0.0,0,0,1,0.0,0.0,0.6667
2024-02-15,SCB,2,0.5,0.1688,0.0031,0.5556,1,0,1,0.5,0.0,-0.1667
2024-02-16,PTT,2,0.5,0.0286,0.0307,0.0238,1,0,1,0.5,0.0,0.5
2024-02-17,PTT,2,0.5,0.1492,-0.0012,0.5,1,0,1,0.5,0.0,0.3333
2024-02-18,SCB,1,0.0,-0.1457,-0.2081,0.0,0,0,1,0.0,0.0,0.1667
2024-02-19,AOT,1,-1.0,-0.5816,-0.8308,0.0,0,1,0,0.0,1.0,0.0
2024-02-19,PTT,2,-0.5,-0.0977,0.0034,-0.3334,0,1,1,0.0,0.5,0.1667
2024-02-19,SCB,1,0.0,0.0355,0.0117,0.0909,0,0,1,0.0,0.0,0.1667
2024-02-20,SCB,1,1.0,0.315,0.0214,1.0,1,0,0,1.0,0.0,0.3333
2024-02-21,SCB,4,0.75,0.2613,0.009,0.85,3,0,1,0.75,0.0,0.5833
2024-02-22,SCB,1,0.0,0.0032,0.0046,0.0,0,0,1,0.0,0.0,0.5833
2024-02-23,ADVANC,1,1.0,0.3207,0.0296,1.0,1,0,0,1.0,0.0,1.0
2024-02-23,DELTA,1,-1.0,-0.207,-0.0457,-0.5833,0,1,0,0.0,1.0,-0.6667
2024-02-24,SCB,1,0.0,0.1224,0.0035,0.4,0,0,1,0.0,0.0,0.25
2024-02-26,PTT,1,0.0,0.0015,0.0022,0.0,0,0,1,0.0,0.0,0.0
2024-02-26,SCB,1,1.0,0.3171,0.0245,1.0,1,0,0,1.0,0.0,0.3333
2024-02-27,ADVANC,1,1.0,0.1697,0.0116,0.5385,1,0,0,1.0,0.0,1.0
2024-02-27,SCB,1,1.0,0.1697,0.0116,0.5385,1,0,0,1.0,0.0,0.6667
2024-02-28,DELTA,1,1.0,0.1699,-0.043,0.6667,1,0,0,1.0,0.0,-0.3333
2024-02-28,PTT,2,-0.5,-0.1346,0.0024,-0.4546,0,1,1,0.0,0.5,-0.3333
2024-02-28,SCB,2,0.5,0.1886,0.0356,0.5454,1,0,1,0.5,0.0,0.8333
2024-03-01,ADVANC,1,1.0,0.3078,0.0111,1.0,1,0,0,1.0,0.0,1.0
2024-03-01,AOT,2,0.0,-0.0053,-0.0076,0.0,1,1,0,0.5,0.5,-0.3333
2024-03-01,SCB,1,0.0,0.0053,0.0076,0.0,0,0,1,0.0,0.0,0.5
2024-03-03,SCB,1,0.0,0.0369,-0.0086,0.1429,0,0,1,0.0,0.0,0.1667
2024-03-04,ADVANC,1,-1.0,-0.3145,-0.0207,-1.0,0,1,0,0.0,1.0,0.3333
2024-03-04,AOT,1,0.0,0.0351,0.0502,0.0,0,0,1,0.0,0.0,-0.3333
2024-03-04,DELTA,1,1.0,0.298,-0.0028,1.0,1,0,0,1.0,0.0,0.3333
2024-03-04,SCB,1,1.0,0.3022,0.0032,1.0,1,0,0,1.0,0.0,0.3333
2024-03-05,AOT,1,1.0,0.2974,-0.0037,1.0,1,0,0,1.0,0.0,0.3333
2024-03-05,SCB,2,-0.5,-0.1949,-0.103,-0.4091,0,1,1,0.0,0.5,0.1667
2024-03-06,PTT,1,-1.0,-0.3064,-0.0092,-1.0,0,1,0,0.0,1.0,-0.5
2024-03-06,SCB,1,-1.0,-0.3015,-0.0022,-1.0,0,1,0,0.0,1.0,-0.1667
2024-03-07,DELTA,1,-1.0,-0.2791,0.0299,-1.0,0,1,0,0.0,1.0,0.3333
2024-03-07,PTT,1,-1.0,-0.6761,-0.9659,0.0,0,1,0,0.0,1.0,-0.8333
2024-03-08,ADVANC,1,-1.0,-0.3227,-0.0325,-1.0,0,1,0,0.0,1.0,-0.3333
2024-03-08,AOT,1,-1.0,-0.3227,-0.0325,-1.0,0,1,0,0.0,1.0,0.0
2024-03-11,DELTA,1,-1.0,-0.2962,0.0054,-1.0,0,1,0,0.0,1.0,-0.3333
2024-03-12,SCB,1,0.0,0.0932,0.0107,0.2857,0,0,1,0.0,0.0,-0.5
2024-03-14,SCB,1,1.0,0.3076,0.0108,1.0,1,0,0,1.0,0.0,0.0
2024-03-15,AOT,1,0.0,0.0209,0.0298,0.0,0,0,1,0.0,0.0,0.0
2024-03-15,PTT,1,0.0,-0.0615,-0.0021,-0.2,0,0,1,0.0,0.0,-0.6667
2024-03-16,PTT,1,0.0,0.0116,0.0166,0.0,0,0,1,0.0,0.0,-0.3333
2024-03-18,PTT,1,0.0,0.0183,0.0261,0.0,0,0,1,0.0,0.0,0.0
2024-03-18,SCB,1,-1.0,-0.2854,0.0208,-1.0,0,1,0,0.0,1.0,0.0
2024-03-19,ADVANC,1,1.0,0.3004,0.0006,1.0,1,0,0,1.0,0.0,-0.3333
2024-03-19,AOT,1,1.0,0.3004,0.0006,1.0,1,0,0,1.0,0.0,0.0
2024-03-19,PTT,3,0.3333,0.098,-0.0029,0.3333,1,0,2,0.333,0.0,0.1111
2024-03-19,SCB,4,0.25,0.1046,0.0068,0.333,1,0,3,0.25,0.0,0.0833
2024-03-20,ADVANC,1,0.0,0.0005,0.0007,0.0,0,0,1,0.0,0.0,0.0
2024-03-20,DELTA,1,0.0,-0.0001,-0.0001,0.0,0,0,1,0.0,0.0,-0.6667
2024-03-20,PTT,2,-1.0,-0.3024,-0.0034,-1.0,0,2,0,0.0,1.0,-0.2222
2024-03-20,SCB,2,0.0,-0.0494,-0.0706,0.0,1,1,0,0.5,0.5,-0.25
2024-03-21,ADVANC,1,0.0,-0.0891,0.0074,-0.3143,0,0,1,0.0,0.0,0.3333
2024-03-21,AOT,1,0.0,-0.0891,0.0074,-0.3143,0,0,1,0.0,0.0,0.3333
2024-03-21,DELTA,1,0.0,0.0667,-0.0036,0.2308,0,0,1,0.0,0.0,-0.3333
2024-03-21,SCB,1,0.0,-0.0891,0.0074,-0.3143,0,0,1,0.0,0.0,0.0833
2024-03-23,PTT,1,0.0,0.0001,0.0002,0.0,0,0,1,0.0,0.0,-0.2222
2024-03-24,ADVANC,1,0.0,-0.0034,-0.0048,0.0,0,0,1,0.0,0.0,0.0
2024-03-24,PTT,1,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,-0.3333
2024-03-25,ADVANC,1,0.0,-0.119,-0.0271,-0.3333,0,0,1,0.0,0.0,0.0
2024-03-25,DELTA,1,-1.0,-0.3109,-0.0156,-1.0,0,1,0,0.0,1.0,-0.3333
2024-03-25,PTT,2,-0.5,-0.1519,-0.0026,-0.5,0,1,1,0.0,0.5,-0.1667
2024-03-26,ADVANC,1,0.0,0.0038,0.0054,0.0,0,0,1,0.0,0.0,0.0
2024-03-27,ADVANC,1,0.0,-0.0935,0.0092,-0.3333,0,0,1,0.0,0.0,0.0
2024-03-27,PTT,1,0.0,-0.0935,0.0092,-0.3333,0,0,1,0.0,0.0,-0.1667
2024-03-27,SCB,2,0.0,-0.0534,-0.0049,-0.1666,0,0,2,0.0,0.0,0.0
2024-03-28,PTT,1,0.0,-0.0098,-0.014,0.0,0,0,1,0.0,0.0,-0.1667
2024-03-29,AOT,1,-1.0,-0.2999,0.0002,-1.0,0,1,0,0.0,1.0,0.0
2024-03-29,SCB,1,-1.0,-0.3067,-0.0096,-1.0,0,1,0,0.0,1.0,-0.3333
2024-03-31,PTT,1,0.0,0.0139,0.0199,0.0,0,0,1,0.0,0.0,0.0
2024-03-31,SCB,1,0.0,0.0068,0.0097,0.0,0,0,1,0.0,0.0,-0.3333
2024-04-01,AOT,1,-1.0,-0.2963,0.0053,-1.0,0,1,0,0.0,1.0,-0.6667
2024-04-01,DELTA,1,-1.0,-0.2963,0.0053,-1.0,0,1,0,0.0,1.0,-0.6667
2024-04-01,SCB,3,0.0,-0.0086,0.0162,-0.0667,0,0,3,0.0,0.0,-0.3333
2024-04-02,AOT,1,1.0,0.2867,-0.019,1.0,1,0,0,1.0,0.0,-0.3333
2024-04-02,PTT,1,0.0,-0.0394,-0.0563,0.0,0,0,1,0.0,0.0,0.0
2024-04-03,ADVANC,1,0.0,0.0651,0.0318,0.1429,0,0,1,0.0,0.0,0.0
2024-04-04,PTT,1,0.0,0.0314,0.0448,0.0,0,0,1,0.0,0.0,0.0
2024-04-05,AOT,1,-1.0,-0.3069,-0.0099,-1.0,0,1,0,0.0,1.0,-0.3333
2024-04-05,DELTA,1,-1.0,-0.3069,-0.0099,-1.0,0,1,0,0.0,1.0,-1.0
2024-04-05,SCB,3,0.6667,0.2224,0.032,0.6667,2,0,1,0.667,0.0,0.2222
2024-04-06,PTT,1,0.0,-0.0663,-0.009,-0.2,0,0,1,0.0,0.0,0.0
2024-04-06,SCB,1,0.0,-0.0046,-0.0066,0.0,0,0,1,0.0,0.0,0.2222
2024-04-09,AOT,1,0.0,0.0007,0.001,0.0,0,0,1,0.0,0.0,0.0
2024-04-09,DELTA,1,0.0,0.0007,0.001,0.0,0,0,1,0.0,0.0,-0.6667
2024-04-09,PTT,1,0.0,0.0512,-0.034,0.25,0,0,1,0.0,0.0,0.0
2024-04-10,AOT,1,1.0,0.2963,-0.0053,1.0,1,0,0,1.0,0.0,0.0
2024-04-10,DELTA,1,0.0,-0.0029,-0.0041,0.0,0,0,1,0.0,0.0,-0.3333
2024-04-11,ADVANC,1,0.0,0.0069,0.0099,0.0,0,0,1,0.0,0.0,0.0
2024-04-11,AOT,1,0.0,0.0069,0.0099,0.0,0,0,1,0.0,0.0,0.3333
2024-04-11,DELTA,2,0.0,-0.0179,0.0074,-0.0769,0,0,2,0.0,0.0,0.0
2024-04-11,SCB,1,0.0,-0.0779,-0.1113,0.0,0,0,1,0.0,0.0,0.2222
2024-04-16,ADVANC,1,0.0,0.0299,0.0037,0.0909,0,0,1,0.0,0.0,0.0
2024-04-16,SCB,1,1.0,0.3024,0.0034,1.0,1,0,0,1.0,0.0,0.3333
2024-04-17,ADVANC,2,-0.5,-0.1836,-0.0051,-0.6,0,1,1,0.0,0.5,-0.1667
2024-04-17,DELTA,2,0.0,-0.0013,-0.0018,0.0,1,1,0,0.5,0.5,0.0
2024-04-17,PTT,1,-1.0,-0.3027,-0.0038,-1.0,0,1,0,0.0,1.0,-0.3333
2024-04-17,SCB,2,-0.5,-0.0958,-0.0081,-0.3,0,1,1,0.0,0.5,0.1667
2024-04-18,ADVANC,2,0.5,0.1734,-0.032,0.6528,1,0,1,0.5,0.0,0.0
2024-04-18,AOT,1,1.0,0.4142,0.1631,1.0,1,0,0,1.0,0.0,0.6667
2024-04-18,PTT,3,0.3333,0.106,-0.0073,0.3704,1,0,2,0.333,0.0,-0.2222
2024-04-18,SCB,2,0.0,0.0485,-0.145,0.5,1,1,0,0.5,0.5,0.1667
2024-04-19,PTT,1,-1.0,-0.317,-0.0243,-1.0,0,1,0,0.0,1.0,-0.5556
2024-04-19,SCB,1,0.0,0.019,0.0271,0.0,0,0,1,0.0,0.0,-0.1667
2024-04-22,ADVANC,1,0.0,-0.006,0.0106,-0.0448,0,0,1,0.0,0.0,0.0
2024-04-22,SCB,4,-0.25,-0.0837,0.0066,-0.2945,0,1,3,0.0,0.25,-0.0833
2024-04-23,SCB,1,0.0,0.0485,0.0693,0.0,0,0,1,0.0,0.0,-0.0833
2024-04-24,ADVANC,1,-1.0,-0.2912,0.0126,-1.0,0,1,0,0.0,1.0,-0.1667
2024-04-24,DELTA,1,0.0,0.005,0.0071,0.0,0,0,1,0.0,0.0,0.0
2024-04-24,PTT,2,-0.5,-0.1872,-0.0531,-0.5,0,1,1,0.0,0.5,-0.3889
2024-04-25,PTT,1,0.0,-0.0041,-0.0059,0.0,0,0,1,0.0,0.0,-0.5
2024-04-28,PTT,1,-1.0,-0.4562,-0.2232,-1.0,0,1,0,0.0,1.0,-0.5
2024-04-28,SCB,1,1.0,0.3023,0.0033,1.0,1,0,0,1.0,0.0,0.25
2024-04-29,ADVANC,1,1.0,0.3077,0.011,1.0,1,0,0,1.0,0.0,0.0
2024-04-29,AOT,1,1.0,0.3141,0.0202,1.0,1,0,0,1.0,0.0,0.6667
2024-04-30,SCB,1,1.0,0.3227,0.0325,1.0,1,0,0,1.0,0.0,0.6667
2024-05-01,SCB,1,0.0,-0.0552,0.0068,-0.2,0,0,1,0.0,0.0,0.6667
2024-05-02,ADVANC,3,0.6667,0.2305,0.0078,0.75,2,0,1,0.667,0.0,0.2222
2024-05-02,PTT,2,1.0,0.3014,0.002,1.0,2,0,0,1.0,0.0,0.0
2024-05-02,SCB,1,-1.0,-0.2761,0.0342,-1.0,0,1,0,0.0,1.0,0.0
2024-05-03,SCB,1,0.0,0.0158,-0.0386,0.1429,0,0,1,0.0,0.0,-0.3333
2024-05-04,ADVANC,1,0.0,0.0057,0.0082,0.0,0,0,1,0.0,0.0,0.5556
2024-05-06,ADVANC,1,0.0,0.0627,0.0896,0.0,0,0,1,0.0,0.0,0.2222
2024-05-06,PTT,1,1.0,0.2824,-0.0252,1.0,1,0,0,1.0,0.0,0.3333
2024-05-07,SCB,1,1.0,0.3024,0.0035,1.0,1,0,0,1.0,0.0,0.0
2024-05-08,ADVANC,1,-1.0,-0.3146,-0.0208,-1.0,0,1,0,0.0,1.0,-0.3333
2024-05-08,AOT,1,0.0,0.0019,0.0027,0.0,0,0,1,0.0,0.0,0.6667
2024-05-08,PTT,1,-1.0,-0.3146,-0.0208,-1.0,0,1,0,0.0,1.0,0.3333
2024-05-10,SCB,1,-1.0,-0.302,-0.0028,-1.0,0,1,0,0.0,1.0,0.0
2024-05-11,ADVANC,1,-1.0,-0.3008,-0.0011,-1.0,0,1,0,0.0,1.0,-0.6667
2024-05-12,ADVANC,1,0.0,0.0087,0.0124,0.0,0,0,1,0.0,0.0,-0.6667
2024-05-13,SCB,1,1.0,0.3214,0.0306,1.0,1,0,0,1.0,0.0,0.3333
2024-05-14,ADVANC,1,0.0,0.0029,0.0041,0.0,0,0,1,0.0,0.0,-0.3333
2024-05-14,SCB,1,0.0,0.0029,0.0041,0.0,0,0,1,0.0,0.0,0.0
2024-05-15,PTT,1,1.0,0.5368,0.7668,0.0,1,0,0,1.0,0.0,0.3333
2024-05-17,AOT,1,-1.0,-0.286,0.02,-1.0,0,1,0,0.0,1.0,0.0
2024-05-17,PTT,3,-0.3333,-0.1052,-0.0075,-0.3333,1,2,0,0.333,0.667,-0.1111
2024-05-17,SCB,4,-0.25,-0.125,-0.0096,-0.3941,0,1,3,0.0,0.25,0.25
2024-05-18,SCB,2,-0.5,-0.1758,0.006,-0.6,0,1,1,0.0,0.5,-0.25
2024-05-20,PTT,1,-1.0,-0.2969,0.0045,-1.0,0,1,0,0.0,1.0,-0.1111
2024-05-20,SCB,2,-0.5,-0.1873,0.0003,-0.625,0,1,1,0.0,0.5,-0.4167
2024-05-21,AOT,1,0.0,-0.0522,0.0112,-0.2,0,0,1,0.0,0.0,-0.3333
2024-05-21,DELTA,1,0.0,0.1232,0.0046,0.4,0,0,1,0.0,0.0,0.0
2024-05-21,PTT,1,0.0,0.1232,0.0046,0.4,0,0,1,0.0,0.0,-0.4444
2024-05-21,SCB,1,0.0,0.1232,0.0046,0.4,0,0,1,0.0,0.0,-0.3333
2024-05-23,ADVANC,1,1.0,0.3052,0.0074,1.0,1,0,0,1.0,0.0,0.3333
2024-05-23,AOT,1,-1.0,-0.3561,-0.0801,-1.0,0,1,0,0.0,1.0,-0.6667
2024-05-23,PTT,1,-1.0,-0.3561,-0.0801,-1.0,0,1,0,0.0,1.0,-0.6667
2024-05-24,AOT,1,-1.0,-0.5755,-0.3935,-1.0,0,1,0,0.0,1.0,-0.6667
2024-05-24,DELTA,1,0.0,0.0064,0.0092,0.0,0,0,1,0.0,0.0,0.0
2024-05-25,DELTA,1,0.0,-0.0031,-0.0045,0.0,0,0,1,0.0,0.0,0.0
2024-05-25,SCB,1,0.0,-0.0408,0.0076,-0.1538,0,0,1,0.0,0.0,-0.1667
2024-05-27,PTT,1,0.0,-0.0086,-0.0123,0.0,0,0,1,0.0,0.0,-0.3333
2024-05-28,SCB,1,1.0,0.3593,0.0847,1.0,1,0,0,1.0,0.0,0.3333
2024-05-31,SCB,1,1.0,0.3327,0.0467,1.0,1,0,0,1.0,0.0,0.6667
2024-06-01,SCB,1,-1.0,-0.2975,0.0036,-1.0,0,1,0,0.0,1.0,0.3333
2024-06-03,PTT,1,0.0,-0.0592,0.0011,-0.2,0,0,1,0.0,0.0,-0.3333
2024-06-04,AOT,1,-1.0,-0.3107,-0.0153,-1.0,0,1,0,0.0,1.0,-1.0
2024-06-05,ADVANC,1,0.0,-0.145,-0.0521,-0.3617,0,0,1,0.0,0.0,0.3333
2024-06-05,DELTA,1,0.0,-0.145,-0.0521,-0.3617,0,0,1,0.0,0.0,0.0
2024-06-05,SCB,1,1.0,0.3099,0.0141,1.0,1,0,0,1.0,0.0,0.3333
2024-06-07,DELTA,1,1.0,0.3027,0.0039,1.0,1,0,0,1.0,0.0,0.3333
2024-06-07,SCB,1,1.0,0.3028,0.004,1.0,1,0,0,1.0,0.0,0.3333
2024-06-10,ADVANC,1,-1.0,-0.3108,-0.0154,-1.0,0,1,0,0.0,1.0,0.0
2024-06-10,SCB,2,0.0,-0.0242,0.0082,-0.1,0,0,2,0.0,0.0,0.6667
2024-06-11,SCB,1,-1.0,-0.2989,0.0015,-1.0,0,1,0,0.0,1.0,0.0
2024-06-12,DELTA,1,1.0,0.2708,-0.0417,1.0,1,0,0,1.0,0.0,0.6667
2024-06-12,PTT,2,0.5,0.1196,-0.0006,0.4,1,0,1,0.5,0.0,0.1667
2024-06-12,SCB,2,0.0,-0.0278,0.0032,-0.1,0,0,2,0.0,0.0,-0.3333
2024-06-13,AOT,1,-1.0,-0.4798,-0.2568,-1.0,0,1,0,0.0,1.0,-1.0
2024-06-13,SCB,2,0.5,0.0965,0.1378,0.0,1,0,1,0.5,0.0,-0.1667
2024-06-14,PTT,1,0.0,-0.0009,-0.0013,0.0,0,0,1,0.0,0.0,0.1667
2024-06-15,PTT,2,-0.5,-0.1891,-0.056,-0.5,0,1,1,0.0,0.5,0.0
2024-06-15,SCB,1,0.0,0.0124,0.0177,0.0,0,0,1,0.0,0.0,0.1667
2024-06-17,ADVANC,2,0.0,0.0244,0.0348,0.0,1,1,0,0.5,0.5,-0.3333
2024-06-17,DELTA,1,-1.0,-0.3518,-0.074,-1.0,0,1,0,0.0,1.0,0.3333
2024-06-18,ADVANC,2,0.0,0.0218,0.0074,0.0556,0,0,2,0.0,0.0,-0.3333
2024-06-18,DELTA,1,0.0,-0.0013,-0.0018,0.0,0,0,1,0.0,0.0,0.0
2024-06-19,DELTA,1,0.0,-0.1204,-0.0292,-0.3333,0,0,1,0.0,0.0,-0.3333
2024-06-20,ADVANC,1,1.0,0.3228,0.0326,1.0,1,0,0,1.0,0.0,0.3333
2024-06-20,AOT,1,1.0,0.3228,0.0326,1.0,1,0,0,1.0,0.0,-0.3333
2024-06-20,DELTA,1,0.0,-0.0639,-0.0055,-0.2,0,0,1,0.0,0.0,0.0
2024-06-20,SCB,2,0.0,0.0129,0.0185,0.0,1,1,0,0.5,0.5,0.1667
2024-06-21,ADVANC,1,-1.0,-0.299,0.0014,-1.0,0,1,0,0.0,1.0,0.0
2024-06-21,AOT,1,-1.0,-0.299,0.0014,-1.0,0,1,0,0.0,1.0,-0.3333
2024-06-21,DELTA,1,-1.0,-0.299,0.0014,-1.0,0,1,0,0.0,1.0,-0.3333
2024-06-21,PTT,1,-1.0,-0.343,-0.0615,-1.0,0,1,0,0.0,1.0,-0.5
2024-06-21,SCB,1,-1.0,-0.299,0.0014,-1.0,0,1,0,0.0,1.0,-0.3333
2024-06-22,AOT,1,0.0,-0.0257,-0.0367,0.0,0,0,1,0.0,0.0,0.0
2024-06-23,AOT,1,-1.0,-0.4326,-0.1895,-1.0,0,1,0,0.0,1.0,-0.6667
2024-06-24,AOT,1,-1.0,-0.4147,-0.1639,-1.0,0,1,0,0.0,1.0,-0.6667
2024-06-24,SCB,1,1.0,0.3064,0.0092,1.0,1,0,0,1.0,0.0,0.0
2024-06-25,PTT,1,-1.0,-0.2994,0.0008,-1.0,0,1,0,0.0,1.0,-0.8333
2024-06-25,SCB,2,-0.5,-0.1596,-0.0137,-0.5,0,1,1,0.0,0.5,-0.1667
2024-06-26,AOT,2,0.0,-0.0005,-0.0008,0.0,0,0,2,0.0,0.0,-0.6667
2024-06-26,DELTA,1,0.0,0.0057,0.0081,0.0,0,0,1,0.0,0.0,-0.3333
2024-06-26,PTT,3,-0.3333,-0.1024,-0.0034,-0.3333,0,1,2,0.0,0.333,-0.7778
2024-06-26,SCB,4,-0.25,-0.1002,-0.0854,-0.1346,1,2,1,0.25,0.5,0.0833
2024-06-27,AOT,1,0.0,0.0036,0.0052,0.0,0,0,1,0.0,0.0,-0.3333
2024-06-27,SCB,1,0.0,-0.1371,-0.1102,-0.2,0,0,1,0.0,0.0,-0.25
2024-06-28,SCB,2,0.5,0.158,0.0114,0.5,1,0,1,0.5,0.0,0.0833
2024-06-30,PTT,1,0.0,-0.1326,-0.1894,0.0,0,0,1,0.0,0.0,-0.4444
2024-07-01,ADVANC,1,-1.0,-0.2913,0.0124,-1.0,0,1,0,0.0,1.0,-0.3333
2024-07-02,SCB,1,1.0,0.3107,0.0153,1.0,1,0,0,1.0,0.0,0.5
2024-07-03,AOT,1,0.0,0.0031,0.0045,0.0,0,0,1,0.0,0.0,0.0
2024-07-03,SCB,1,0.0,-0.01,-0.0143,0.0,0,0,1,0.0,0.0,0.5
2024-07-04,AOT,2,-0.5,-0.2169,-0.0528,-0.6,0,1,1,0.0,0.5,-0.1667
2024-07-05,DELTA,1,-1.0,-0.28,0.0285,-1.0,0,1,0,0.0,1.0,-0.6667
2024-07-05,PTT,1,0.0,-0.1472,0.004,-0.5,0,0,1,0.0,0.0,-0.1111
